TradeDate,YYYYMM,FactorName,Quantile,TotalReturn
31/07/1993,199307,ForwardPE,2,0.056663087
31/07/1993,199307,ForwardPE,3,0.045601643
31/07/1993,199307,ForwardPE,4,0.149968254
31/07/1993,199307,PriceToBook,1,0.103346534
31/07/1993,199307,PriceToBook,2,0.055168572
31/07/1993,199307,PriceToBook,3,0.061883797
31/07/1993,199307,PriceToBook,4,0.145737438
31/07/1993,199307,PriceToCashflow,1,0.147622561
31/07/1993,199307,PriceToCashflow,2,0.070572929
31/07/1993,199307,PriceToCashflow,3,0.034118597
31/07/1993,199307,PriceToCashflow,4,0.017878886
31/07/1993,199307,PriceToNTA,1,0.133887293
31/07/1993,199307,PriceToNTA,2,0.031550433
31/07/1993,199307,PriceToNTA,3,0.104667423
31/07/1993,199307,PriceToNTA,4,0.144144659
31/07/1993,199307,PriceToRevenue,1,0.113132175
31/07/1993,199307,PriceToRevenue,2,0.048676242
31/07/1993,199307,PriceToRevenue,3,0.078093985
31/07/1993,199307,PriceToRevenue,4,0.1117531
31/07/1993,199307,ROE,1,0.096025535
31/07/1993,199307,ROE,2,0.076456997
31/07/1993,199307,ROE,3,0.052561275
31/07/1993,199307,ROE,4,0.181291687
31/07/1993,199307,Size,1,0.167472734
31/07/1993,199307,Size,2,0.127257908
31/07/1993,199307,Size,3,0.093628259
31/07/1993,199307,Size,4,0.080561725
31/08/1993,199308,12mMomentum,1,-0.008527031
31/08/1993,199308,12mMomentum,2,0.062716409
31/08/1993,199308,12mMomentum,3,0.060274521
31/08/1993,199308,12mMomentum,4,0.052998623
31/08/1993,199308,3mMomentum,1,-0.005917578
31/08/1993,199308,3mMomentum,2,0.073901138
31/08/1993,199308,3mMomentum,3,0.055384916
31/08/1993,199308,3mMomentum,4,0.068038353
31/08/1993,199308,6mMomentum,1,-0.016093021
31/08/1993,199308,6mMomentum,2,0.064936186
31/08/1993,199308,6mMomentum,3,0.067038037
31/08/1993,199308,6mMomentum,4,0.066508849
31/08/1993,199308,EPSGrowthNTMA,1,0.059666946
31/08/1993,199308,EPSGrowthNTMA,2,0.059939433
31/08/1993,199308,EPSGrowthNTMA,3,0.04237087
31/08/1993,199308,EPSGrowthNTMA,4,0.026032266
31/08/1993,199308,ForwardPE,1,0.075502647
31/08/1993,199308,ForwardPE,2,0.060921085
31/08/1993,199308,ForwardPE,3,0.050404633
31/08/1993,199308,ForwardPE,4,0.013334291
31/08/1993,199308,PriceToBook,1,0.036810952
31/08/1993,199308,PriceToBook,2,0.052404362
31/08/1993,199308,PriceToBook,3,0.060160178
31/08/1993,199308,PriceToBook,4,0.017188521
31/08/1993,199308,PriceToCashflow,1,0.029243463
31/08/1993,199308,PriceToCashflow,2,0.019889193
31/08/1993,199308,PriceToCashflow,3,0.059719735
31/08/1993,199308,PriceToCashflow,4,0.045349041
31/08/1993,199308,PriceToNTA,1,0.066948415
31/08/1993,199308,PriceToNTA,2,0.041239928
31/08/1993,199308,PriceToNTA,3,0.006734577
31/08/1993,199308,PriceToNTA,4,0.052018382
31/08/1993,199308,PriceToRevenue,1,0.051793156
31/08/1993,199308,PriceToRevenue,2,0.025020482
31/08/1993,199308,PriceToRevenue,3,0.04498133
31/08/1993,199308,PriceToRevenue,4,0.060291303
31/08/1993,199308,ROE,1,0.023698286
31/08/1993,199308,ROE,2,0.072630912
31/08/1993,199308,ROE,3,0.040663697
31/08/1993,199308,ROE,4,0.04198497
31/08/1993,199308,Size,1,0.062924312
31/08/1993,199308,Size,2,0.047914443
31/08/1993,199308,Size,3,0.039206256
31/08/1993,199308,Size,4,0.040146438
30/09/1993,199309,12mMomentum,1,-0.041390241
30/09/1993,199309,12mMomentum,2,-0.011676035
30/09/1993,199309,12mMomentum,3,0.010932123
30/09/1993,199309,12mMomentum,4,-0.011027057
30/09/1993,199309,3mMomentum,1,0.003039911
30/09/1993,199309,3mMomentum,2,-0.02529231
30/09/1993,199309,3mMomentum,3,0.009197519
30/09/1993,199309,3mMomentum,4,-0.030339915
30/09/1993,199309,6mMomentum,1,-0.050404636
30/09/1993,199309,6mMomentum,2,-0.001603534
30/09/1993,199309,6mMomentum,3,-0.005783562
30/09/1993,199309,6mMomentum,4,0.011139237
30/09/1993,199309,EPSGrowthNTMA,1,0.001327041
30/09/1993,199309,EPSGrowthNTMA,2,0.003629719
30/09/1993,199309,EPSGrowthNTMA,3,0.029825393
30/09/1993,199309,EPSGrowthNTMA,4,0.007211917
30/09/1993,199309,ForwardPE,1,0.028237845
30/09/1993,199309,ForwardPE,2,-0.010028233
30/09/1993,199309,ForwardPE,3,0.024299893
30/09/1993,199309,ForwardPE,4,-0.019924277
30/09/1993,199309,PriceToBook,1,0.012303125
30/09/1993,199309,PriceToBook,2,0.014260239
30/09/1993,199309,PriceToBook,3,-0.006502233
30/09/1993,199309,PriceToBook,4,-0.008965485
30/09/1993,199309,PriceToCashflow,1,-0.010137778
30/09/1993,199309,PriceToCashflow,2,0.022754187
30/09/1993,199309,PriceToCashflow,3,0.023420722
30/09/1993,199309,PriceToCashflow,4,-0.006423054
30/09/1993,199309,PriceToNTA,1,0.011695487
30/09/1993,199309,PriceToNTA,2,0.017440289
30/09/1993,199309,PriceToNTA,3,-0.04056257
30/09/1993,199309,PriceToNTA,4,-0.010039286
30/09/1993,199309,PriceToRevenue,1,0.031474079
30/09/1993,199309,PriceToRevenue,2,0.01375398
30/09/1993,199309,PriceToRevenue,3,0.008098383
30/09/1993,199309,PriceToRevenue,4,-0.015372169
30/09/1993,199309,ROE,1,0.010743001
30/09/1993,199309,ROE,2,0.028945771
30/09/1993,199309,ROE,3,-0.019152786
30/09/1993,199309,ROE,4,-0.043949876
30/09/1993,199309,Size,1,-0.009604293
30/09/1993,199309,Size,2,-0.013906972
30/09/1993,199309,Size,3,-0.008370593
30/09/1993,199309,Size,4,-0.011303063
31/10/1993,199310,12mMomentum,1,0.064602711
31/10/1993,199310,12mMomentum,2,0.089417604
31/10/1993,199310,12mMomentum,3,0.053375931
31/10/1993,199310,12mMomentum,4,0.086256971
31/10/1993,199310,3mMomentum,1,0.092761348
31/10/1993,199310,3mMomentum,2,0.060364965
31/10/1993,199310,3mMomentum,3,0.060599154
31/10/1993,199310,3mMomentum,4,0.082095286
31/10/1993,199310,6mMomentum,1,0.070874928
31/10/1993,199310,6mMomentum,2,0.07837335
31/10/1993,199310,6mMomentum,3,0.087863238
31/10/1993,199310,6mMomentum,4,0.059214376
31/10/1993,199310,EPSGrowthNTMA,1,0.132119853
31/10/1993,199310,EPSGrowthNTMA,2,0.066019579
31/10/1993,199310,EPSGrowthNTMA,3,0.077100826
31/10/1993,199310,EPSGrowthNTMA,4,0.090432929
31/10/1993,199310,ForwardPE,1,0.10103581
31/10/1993,199310,ForwardPE,2,0.055934542
31/10/1993,199310,ForwardPE,3,0.091567794
31/10/1993,199310,ForwardPE,4,0.127296989
31/10/1993,199310,PriceToBook,1,0.043824227
31/10/1993,199310,PriceToBook,2,0.075084229
31/10/1993,199310,PriceToBook,3,0.12317293
31/10/1993,199310,PriceToBook,4,0.061859776
31/10/1993,199310,PriceToCashflow,1,0.063676829
31/10/1993,199310,PriceToCashflow,2,0.099199365
31/10/1993,199310,PriceToCashflow,3,0.065558924
31/10/1993,199310,PriceToCashflow,4,0.059481388
31/10/1993,199310,PriceToNTA,1,0.086283645
31/10/1993,199310,PriceToNTA,2,0.071545046
31/10/1993,199310,PriceToNTA,3,0.07588859
31/10/1993,199310,PriceToNTA,4,0.061835009
31/10/1993,199310,PriceToRevenue,1,0.063178418
31/10/1993,199310,PriceToRevenue,2,0.060261923
31/10/1993,199310,PriceToRevenue,3,0.08921889
31/10/1993,199310,PriceToRevenue,4,0.102297624
31/10/1993,199310,ROE,1,0.077386377
31/10/1993,199310,ROE,2,0.077357484
31/10/1993,199310,ROE,3,0.085310916
31/10/1993,199310,ROE,4,0.055780863
31/10/1993,199310,Size,1,0.072142809
31/10/1993,199310,Size,2,0.076938135
31/10/1993,199310,Size,3,0.04604232
31/10/1993,199310,Size,4,0.099035237
30/11/1993,199311,12mMomentum,1,-0.043672094
30/11/1993,199311,12mMomentum,2,-0.031484577
30/11/1993,199311,12mMomentum,3,-0.029810609
30/11/1993,199311,12mMomentum,4,0.009545316
30/11/1993,199311,3mMomentum,1,-0.053734793
30/11/1993,199311,3mMomentum,2,-0.021446664
30/11/1993,199311,3mMomentum,3,-0.006209521
30/11/1993,199311,3mMomentum,4,-0.014690752
30/11/1993,199311,6mMomentum,1,-0.047342587
30/11/1993,199311,6mMomentum,2,-0.015043998
30/11/1993,199311,6mMomentum,3,-0.023023344
30/11/1993,199311,6mMomentum,4,-0.005577354
30/11/1993,199311,EPSGrowthNTMA,1,-0.046279938
30/11/1993,199311,EPSGrowthNTMA,2,-0.045580742
30/11/1993,199311,EPSGrowthNTMA,3,-0.041517003
30/11/1993,199311,EPSGrowthNTMA,4,-0.008991857
30/11/1993,199311,ForwardPE,1,-0.018304879
30/11/1993,199311,ForwardPE,2,-0.034459894
30/11/1993,199311,ForwardPE,3,-0.040608612
30/11/1993,199311,ForwardPE,4,-0.052407581
30/11/1993,199311,PriceToBook,1,-0.013842642
30/11/1993,199311,PriceToBook,2,-0.027188847
30/11/1993,199311,PriceToBook,3,-0.042166386
30/11/1993,199311,PriceToBook,4,-0.042785076
30/11/1993,199311,PriceToCashflow,1,-0.029866356
30/11/1993,199311,PriceToCashflow,2,-0.019405441
30/11/1993,199311,PriceToCashflow,3,-0.054936444
30/11/1993,199311,PriceToCashflow,4,-0.043637621
30/11/1993,199311,PriceToNTA,1,-0.003342636
30/11/1993,199311,PriceToNTA,2,-0.035757962
30/11/1993,199311,PriceToNTA,3,-0.00849332
30/11/1993,199311,PriceToNTA,4,-0.059905868
30/11/1993,199311,PriceToRevenue,1,-0.003918027
30/11/1993,199311,PriceToRevenue,2,-0.043385135
30/11/1993,199311,PriceToRevenue,3,-0.051370333
30/11/1993,199311,PriceToRevenue,4,-0.043629344
30/11/1993,199311,ROE,1,-0.036821275
30/11/1993,199311,ROE,2,-0.04280358
30/11/1993,199311,ROE,3,-0.007424616
30/11/1993,199311,ROE,4,-0.027305319
30/11/1993,199311,Size,1,-0.015095912
30/11/1993,199311,Size,2,-0.010644128
30/11/1993,199311,Size,3,-0.021558829
30/11/1993,199311,Size,4,-0.040406835
31/12/1993,199312,12mMomentum,1,0.187144735
31/12/1993,199312,12mMomentum,2,0.059128123
31/12/1993,199312,12mMomentum,3,0.095640252
31/12/1993,199312,12mMomentum,4,0.080566381
31/12/1993,199312,3mMomentum,1,0.10473171
31/12/1993,199312,3mMomentum,2,0.103876355
31/12/1993,199312,3mMomentum,3,0.086370025
31/12/1993,199312,3mMomentum,4,0.116797559
31/12/1993,199312,6mMomentum,1,0.142570431
31/12/1993,199312,6mMomentum,2,0.040088298
31/12/1993,199312,6mMomentum,3,0.090419616
31/12/1993,199312,6mMomentum,4,0.140458406
31/12/1993,199312,EPSGrowthNTMA,1,0.119210007
31/12/1993,199312,EPSGrowthNTMA,2,0.056762407
31/12/1993,199312,EPSGrowthNTMA,3,0.067982012
31/12/1993,199312,EPSGrowthNTMA,4,0.136203051
31/12/1993,199312,ForwardPE,1,0.105186448
31/12/1993,199312,ForwardPE,2,0.058591411
31/12/1993,199312,ForwardPE,3,0.07212722
31/12/1993,199312,ForwardPE,4,0.133772812
31/12/1993,199312,PriceToBook,1,0.082951628
31/12/1993,199312,PriceToBook,2,0.073339268
31/12/1993,199312,PriceToBook,3,0.096986653
31/12/1993,199312,PriceToBook,4,0.167578328
31/12/1993,199312,PriceToCashflow,1,0.06612265
31/12/1993,199312,PriceToCashflow,2,0.118240494
31/12/1993,199312,PriceToCashflow,3,0.110615285
31/12/1993,199312,PriceToCashflow,4,0.076527099
31/12/1993,199312,PriceToNTA,1,0.070284224
31/12/1993,199312,PriceToNTA,2,0.092647452
31/12/1993,199312,PriceToNTA,3,0.107251613
31/12/1993,199312,PriceToNTA,4,0.163296569
31/12/1993,199312,PriceToRevenue,1,0.091900222
31/12/1993,199312,PriceToRevenue,2,0.079057148
31/12/1993,199312,PriceToRevenue,3,0.073684925
31/12/1993,199312,PriceToRevenue,4,0.133652844
31/12/1993,199312,ROE,1,0.088725458
31/12/1993,199312,ROE,2,0.088115453
31/12/1993,199312,ROE,3,0.110535828
31/12/1993,199312,ROE,4,0.134135155
31/12/1993,199312,Size,1,0.106850374
31/12/1993,199312,Size,2,0.082423881
31/12/1993,199312,Size,3,0.12886044
31/12/1993,199312,Size,4,0.091171069
31/01/1994,199401,12mMomentum,1,0.15746275
31/01/1994,199401,12mMomentum,2,0.158216596
31/01/1994,199401,12mMomentum,3,0.099344988
31/01/1994,199401,12mMomentum,4,0.064068937
31/01/1994,199401,3mMomentum,1,0.125659571
31/01/1994,199401,3mMomentum,2,0.142014958
31/01/1994,199401,3mMomentum,3,0.106283519
31/01/1994,199401,3mMomentum,4,0.097643101
31/01/1994,199401,6mMomentum,1,0.151405247
31/01/1994,199401,6mMomentum,2,0.096456706
31/01/1994,199401,6mMomentum,3,0.114190031
31/01/1994,199401,6mMomentum,4,0.105736053
31/01/1994,199401,EPSGrowthNTMA,1,0.097443511
31/01/1994,199401,EPSGrowthNTMA,2,0.072463932
31/01/1994,199401,EPSGrowthNTMA,3,0.057798681
31/01/1994,199401,EPSGrowthNTMA,4,0.066981998
31/01/1994,199401,ForwardPE,1,0.061864884
31/01/1994,199401,ForwardPE,2,0.069179057
31/01/1994,199401,ForwardPE,3,0.047785343
31/01/1994,199401,ForwardPE,4,0.126655833
31/01/1994,199401,PriceToBook,1,0.0931328
31/01/1994,199401,PriceToBook,2,0.055951012
31/01/1994,199401,PriceToBook,3,0.085946123
31/01/1994,199401,PriceToBook,4,0.11016347
31/01/1994,199401,PriceToCashflow,1,0.114686391
31/01/1994,199401,PriceToCashflow,2,0.078409947
31/01/1994,199401,PriceToCashflow,3,0.078513632
31/01/1994,199401,PriceToCashflow,4,0.059581832
31/01/1994,199401,PriceToNTA,1,0.130153865
31/01/1994,199401,PriceToNTA,2,0.079463438
31/01/1994,199401,PriceToNTA,3,0.085905681
31/01/1994,199401,PriceToNTA,4,0.156597666
31/01/1994,199401,PriceToRevenue,1,0.079343415
31/01/1994,199401,PriceToRevenue,2,0.08754622
31/01/1994,199401,PriceToRevenue,3,0.115197131
31/01/1994,199401,PriceToRevenue,4,0.060148331
31/01/1994,199401,ROE,1,0.098093136
31/01/1994,199401,ROE,2,0.063775687
31/01/1994,199401,ROE,3,0.130127954
31/01/1994,199401,ROE,4,0.162493986
31/01/1994,199401,Size,1,0.183619396
31/01/1994,199401,Size,2,0.115665257
31/01/1994,199401,Size,3,0.095970607
31/01/1994,199401,Size,4,0.070028431
28/02/1994,199402,12mMomentum,1,-0.041785567
28/02/1994,199402,12mMomentum,2,-0.06631614
28/02/1994,199402,12mMomentum,3,-0.031098811
28/02/1994,199402,12mMomentum,4,-0.042133963
28/02/1994,199402,3mMomentum,1,-0.055967237
28/02/1994,199402,3mMomentum,2,-0.037913231
28/02/1994,199402,3mMomentum,3,-0.037952901
28/02/1994,199402,3mMomentum,4,-0.035595828
28/02/1994,199402,6mMomentum,1,-0.036295053
28/02/1994,199402,6mMomentum,2,-0.02676568
28/02/1994,199402,6mMomentum,3,-0.04275372
28/02/1994,199402,6mMomentum,4,-0.06627898
28/02/1994,199402,DIV_YLD_HIST,1,-0.089285714
28/02/1994,199402,EPSGrowthNTMA,1,-0.055346781
28/02/1994,199402,EPSGrowthNTMA,2,-0.029464172
28/02/1994,199402,EPSGrowthNTMA,3,-0.044454602
28/02/1994,199402,EPSGrowthNTMA,4,-0.044315731
28/02/1994,199402,ForwardPE,1,-0.039952783
28/02/1994,199402,ForwardPE,2,-0.022104571
28/02/1994,199402,ForwardPE,3,-0.030713101
28/02/1994,199402,ForwardPE,4,-0.068404224
28/02/1994,199402,PriceToBook,1,-0.015784427
28/02/1994,199402,PriceToBook,2,-0.066348006
28/02/1994,199402,PriceToBook,3,-0.045925028
28/02/1994,199402,PriceToBook,4,-0.00238997
28/02/1994,199402,PriceToCashflow,1,-0.030138976
28/02/1994,199402,PriceToCashflow,2,-0.039379909
28/02/1994,199402,PriceToCashflow,3,-0.05530289
28/02/1994,199402,PriceToCashflow,4,-0.042524407
28/02/1994,199402,PriceToNTA,1,-0.039217577
28/02/1994,199402,PriceToNTA,2,-0.038456665
28/02/1994,199402,PriceToNTA,3,-0.031138029
28/02/1994,199402,PriceToNTA,4,-0.026213981
28/02/1994,199402,PriceToRevenue,1,-0.031544387
28/02/1994,199402,PriceToRevenue,2,-0.047063148
28/02/1994,199402,PriceToRevenue,3,-0.031971806
28/02/1994,199402,PriceToRevenue,4,-0.045116634
28/02/1994,199402,ROE,1,-0.045407031
28/02/1994,199402,ROE,2,-0.036301891
28/02/1994,199402,ROE,3,-0.020543612
28/02/1994,199402,ROE,4,-0.04501766
28/02/1994,199402,Size,1,-0.025811904
28/02/1994,199402,Size,2,-0.033524559
28/02/1994,199402,Size,3,-0.046370441
28/02/1994,199402,Size,4,-0.064092829
31/03/1994,199403,12mMomentum,1,-0.038978889
31/03/1994,199403,12mMomentum,2,-0.059605829
31/03/1994,199403,12mMomentum,3,-0.057063136
31/03/1994,199403,12mMomentum,4,-0.045444039
31/03/1994,199403,3mMomentum,1,-0.049080284
31/03/1994,199403,3mMomentum,2,-0.057708836
31/03/1994,199403,3mMomentum,3,-0.025516092
31/03/1994,199403,3mMomentum,4,-0.053602691
31/03/1994,199403,6mMomentum,1,-0.046861705
31/03/1994,199403,6mMomentum,2,-0.052949108
31/03/1994,199403,6mMomentum,3,-0.05193066
31/03/1994,199403,6mMomentum,4,-0.047316594
31/03/1994,199403,DIV_YLD_HIST,1,0.019607843
31/03/1994,199403,EPSGrowthNTMA,1,-0.040979819
31/03/1994,199403,EPSGrowthNTMA,2,-0.051527753
31/03/1994,199403,EPSGrowthNTMA,3,-0.022927456
31/03/1994,199403,EPSGrowthNTMA,4,-0.038724715
31/03/1994,199403,ForwardPE,1,-0.058932356
31/03/1994,199403,ForwardPE,2,-0.046112151
31/03/1994,199403,ForwardPE,3,-0.03045183
31/03/1994,199403,ForwardPE,4,-0.012481306
31/03/1994,199403,PriceToBook,1,-0.056122776
31/03/1994,199403,PriceToBook,2,-0.046602967
31/03/1994,199403,PriceToBook,3,-0.055744529
31/03/1994,199403,PriceToBook,4,-0.067973946
31/03/1994,199403,PriceToCashflow,1,-0.069286794
31/03/1994,199403,PriceToCashflow,2,-0.024057897
31/03/1994,199403,PriceToCashflow,3,-0.013102328
31/03/1994,199403,PriceToCashflow,4,-0.088627294
31/03/1994,199403,PriceToNTA,1,-0.031132947
31/03/1994,199403,PriceToNTA,2,-0.061998979
31/03/1994,199403,PriceToNTA,3,-0.047179515
31/03/1994,199403,PriceToNTA,4,-0.089960155
31/03/1994,199403,PriceToRevenue,1,-0.071685142
31/03/1994,199403,PriceToRevenue,2,-0.060410879
31/03/1994,199403,PriceToRevenue,3,-0.046913406
31/03/1994,199403,PriceToRevenue,4,-0.043008848
31/03/1994,199403,ROE,1,-0.04847295
31/03/1994,199403,ROE,2,-0.032492383
31/03/1994,199403,ROE,3,-0.063771642
31/03/1994,199403,ROE,4,-0.085807191
31/03/1994,199403,Size,1,-0.06111311
31/03/1994,199403,Size,2,-0.055975722
31/03/1994,199403,Size,3,-0.03219737
31/03/1994,199403,Size,4,-0.040811023
30/04/1994,199404,12mMomentum,1,-0.037753835
30/04/1994,199404,12mMomentum,2,-0.011121353
30/04/1994,199404,12mMomentum,3,0.004875624
30/04/1994,199404,12mMomentum,4,-0.01420681
30/04/1994,199404,3mMomentum,1,-0.02391161
30/04/1994,199404,3mMomentum,2,0.000388441
30/04/1994,199404,3mMomentum,3,-0.004766376
30/04/1994,199404,3mMomentum,4,-0.025888608
30/04/1994,199404,6mMomentum,1,-0.029858826
30/04/1994,199404,6mMomentum,2,-0.005422821
30/04/1994,199404,6mMomentum,3,-0.002684553
30/04/1994,199404,6mMomentum,4,-0.017309825
30/04/1994,199404,EPSGrowthNTMA,1,-0.013992951
30/04/1994,199404,EPSGrowthNTMA,2,-0.006539919
30/04/1994,199404,EPSGrowthNTMA,3,-0.016524273
30/04/1994,199404,EPSGrowthNTMA,4,-0.002518398
30/04/1994,199404,ForwardPE,1,0.005719492
30/04/1994,199404,ForwardPE,2,0.022666928
30/04/1994,199404,ForwardPE,3,-0.005958289
30/04/1994,199404,ForwardPE,4,-0.049938803
30/04/1994,199404,PriceToBook,1,-0.002437484
30/04/1994,199404,PriceToBook,2,-0.008013996
30/04/1994,199404,PriceToBook,3,0.001528051
30/04/1994,199404,PriceToBook,4,-0.062458986
30/04/1994,199404,PriceToCashflow,1,0.02482946
30/04/1994,199404,PriceToCashflow,2,-0.014801058
30/04/1994,199404,PriceToCashflow,3,-0.039667465
30/04/1994,199404,PriceToCashflow,4,-0.032109648
30/04/1994,199404,PriceToNTA,1,-0.005339987
30/04/1994,199404,PriceToNTA,2,-0.005893957
30/04/1994,199404,PriceToNTA,3,-0.001370663
30/04/1994,199404,PriceToNTA,4,-0.047683301
30/04/1994,199404,PriceToRevenue,1,0.012257588
30/04/1994,199404,PriceToRevenue,2,-0.01202943
30/04/1994,199404,PriceToRevenue,3,-0.01114941
30/04/1994,199404,PriceToRevenue,4,-0.044029107
30/04/1994,199404,ROE,1,-0.007920416
30/04/1994,199404,ROE,2,0.002306158
30/04/1994,199404,ROE,3,-0.029749155
30/04/1994,199404,ROE,4,-0.025921311
30/04/1994,199404,Size,1,-0.02175965
30/04/1994,199404,Size,2,-0.01409539
30/04/1994,199404,Size,3,-0.011316712
30/04/1994,199404,Size,4,-0.008357395
31/05/1994,199405,12mMomentum,1,0.004167634
31/05/1994,199405,12mMomentum,2,-0.001788892
31/05/1994,199405,12mMomentum,3,0.002251114
31/05/1994,199405,12mMomentum,4,-0.003871766
31/05/1994,199405,3mMomentum,1,0.045625179
31/05/1994,199405,3mMomentum,2,-0.018015821
31/05/1994,199405,3mMomentum,3,-0.023209587
31/05/1994,199405,3mMomentum,4,-0.008930364
31/05/1994,199405,6mMomentum,1,0.020623081
31/05/1994,199405,6mMomentum,2,0.002775337
31/05/1994,199405,6mMomentum,3,-0.011765598
31/05/1994,199405,6mMomentum,4,-0.010535494
31/05/1994,199405,EPSGrowthNTMA,1,0.006456681
31/05/1994,199405,EPSGrowthNTMA,2,-0.01178952
31/05/1994,199405,EPSGrowthNTMA,3,-0.006634064
31/05/1994,199405,EPSGrowthNTMA,4,-0.007880854
31/05/1994,199405,ForwardPE,1,-0.033742313
31/05/1994,199405,ForwardPE,2,-0.020863436
31/05/1994,199405,ForwardPE,3,-0.00586768
31/05/1994,199405,ForwardPE,4,0.040316986
31/05/1994,199405,PriceToBook,1,-0.017616163
31/05/1994,199405,PriceToBook,2,-0.030100739
31/05/1994,199405,PriceToBook,3,-0.03896957
31/05/1994,199405,PriceToBook,4,0.005110034
31/05/1994,199405,PriceToCashflow,1,-0.00235579
31/05/1994,199405,PriceToCashflow,2,-0.024952333
31/05/1994,199405,PriceToCashflow,3,-0.024051483
31/05/1994,199405,PriceToCashflow,4,-0.037448647
31/05/1994,199405,PriceToNTA,1,-0.007269649
31/05/1994,199405,PriceToNTA,2,-0.006105527
31/05/1994,199405,PriceToNTA,3,-0.033231913
31/05/1994,199405,PriceToNTA,4,-0.032219276
31/05/1994,199405,PriceToRevenue,1,-0.042520516
31/05/1994,199405,PriceToRevenue,2,-0.031591305
31/05/1994,199405,PriceToRevenue,3,-0.010494826
31/05/1994,199405,PriceToRevenue,4,-0.0034074
31/05/1994,199405,ROE,1,-0.022317984
31/05/1994,199405,ROE,2,-0.014114546
31/05/1994,199405,ROE,3,-0.019677565
31/05/1994,199405,ROE,4,-0.03796289
31/05/1994,199405,Size,1,0.024750759
31/05/1994,199405,Size,2,-0.028129069
31/05/1994,199405,Size,3,-0.006949306
31/05/1994,199405,Size,4,0.008829359
30/06/1994,199406,12mMomentum,1,-0.025855149
