,log_return,log_return,log_return,log_return,log_return,log_return,log_return,log_return,log_return,log_return,log_return,log_return,log_return,log_return,log_return,log_return,log_return,CAPE,CAPE,CAPE,CAPE,CAPE,CAPE,CAPE,CAPE,CAPE,CAPE,CAPE,CAPE,CAPE,CAPE,CAPE,CAPE,CAPE,div_yield,div_yield,div_yield,div_yield,div_yield,div_yield,div_yield,div_yield,div_yield,div_yield,div_yield,div_yield,div_yield,div_yield,div_yield,div_yield,div_yield
,MSCI Asia Ex Japan,SP & ASX 200,ASX Small Ords,MSCI Brazil,MSCI China Hong Kong in Red ,MSCI Europe,MSCI ACWI,MSCI Global Small,MSCI India,MSCI Japan,MSCI Korea,MSCI Taiwan,MSCI UK,SP500,MSCI NZ,NAREIT ALL Equity Reits,SP Global Infrastructure,MSCI Asia Ex Japan,SP & ASX 200,ASX Small Ords,MSCI Brazil,MSCI China Hong Kong in Red ,MSCI Europe,MSCI ACWI,MSCI Global Small,MSCI India,MSCI Japan,MSCI Korea,MSCI Taiwan,MSCI UK,SP500,MSCI NZ,NAREIT ALL Equity Reits,SP Global Infrastructure,MSCI Asia Ex Japan,SP & ASX 200,ASX Small Ords,MSCI Brazil,MSCI China Hong Kong in Red ,MSCI Europe,MSCI ACWI,MSCI Global Small,MSCI India,MSCI Japan,MSCI Korea,MSCI Taiwan,MSCI UK,SP500,MSCI NZ,NAREIT ALL Equity Reits,SP Global Infrastructure
29/5/81,,0.000228981,,,0.173746647,-0.048010583,-0.022538676,,0.008350779,0.013031294,0.01622212,,-0.059657736,0.002556747,,-0.006956686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.103033,,,
30/6/81,,-0.028016072,,,0.035225049,0.014894228,-0.004646968,,-0.023134575,0.044113435,0.024404262,,0.016402655,-0.006279554,,0.017956874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.094099,,,
31/7/81,,-0.110159707,,,-0.023152257,0.008643933,-0.020060132,,-0.01392631,0.017583251,0.036822236,,0.004431992,0.002055619,,-0.017721589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.099586,,,
31/8/81,,-0.006152784,,,-0.036776335,0.029315957,-0.022763908,,0.046372903,-0.003692735,0.011358971,,0.04759955,-0.059479548,,-0.043924355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.102427,,,
30/9/81,,-0.095592357,,,-0.286269604,-0.114935319,-0.081343351,,-0.067632902,-0.089148925,-0.055399416,,-0.180758057,-0.050526346,,-0.073162953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.08728,,,
30/10/81,,-0.059661029,,,0.002745029,0.0159947,0.027024766,,-0.07194883,-0.00040767,-0.035222905,,0.03257578,0.052562138,,0.039244448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.073763,,,
30/11/81,,0.076209415,,,0.125993592,0.074702196,0.068731437,,0.068637569,0.003600561,0.023678971,,0.109018461,0.040437985,,0.032606599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.051543,,,
31/12/81,,0.002192252,,,-0.034825737,-0.009678688,-0.024456368,,0.022411433,0.039314468,0.014232583,,-0.014420896,-0.025977614,,-0.007907784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0567,,,
29/1/82,,-0.088232553,,,0.008804031,0.033269675,-0.017892027,,0.021920151,0.019755492,0.011835705,,0.051092277,-0.013141819,0.044298957,-0.015921647,,,11.14,,,31.91,9.24,,,,23.25,,,9.28,9.2,,,,,,,,,,,,,,,,,-0.069967,,,
26/2/82,,-0.098956587,,,-0.113791736,-0.006401848,-0.065714976,,0.032260862,-0.047758114,-0.003742768,,-0.045586744,-0.057520117,-0.031881258,-0.024841771,,,10.01,,,27.17,9.12,,,,22.32,,,8.77,8.72,,,,,,,,,,,,,,,,,-0.065342,,,
31/3/82,,-0.061802123,,,-0.080225291,0.020081314,-0.0309501,,-0.004618946,-0.057818467,-0.061144952,,0.034009932,-0.005229767,-0.116434158,-0.020098993,,,9.5,,,24.11,8.97,,,,21.24,,,8.92,8.53,,,,,,,,,,,,,,,,,-0.072579,,,
30/4/82,,0.104835219,,,0.155891421,0.009978647,0.044647936,,0.014807521,0.030407476,-0.003489363,,0.01020077,0.044203154,0.017182553,0.015090347,,,10.57,,,25.61,9.14,,,,22.06,,,9.02,8.89,,,,,,,,,,,,,,,,,-0.065516,,,
31/5/82,,-0.006066976,,,0.078809147,0.006613781,-0.028864924,,0.0392597,-0.003627227,0.038035207,,0.033105641,-0.039949219,0.003401364,-0.002860984,,,10.4,,,27.51,9.07,,,,22.1,,,9.26,8.61,,,,,,,,,,,,,,,,,-0.054489,,,
30/6/82,,-0.067508184,,,-0.104700955,-0.042139112,-0.04969775,,-0.00195122,-0.021327441,-0.027677431,,-0.042173559,-0.009842513,-0.023186955,-0.043654909,,,9.62,,,24.66,8.59,,,,21.64,,,8.88,8.4,,,,,,,,,,,,,,,,,-0.065471,,,
30/7/82,,-0.011308971,,,-0.064664182,0.020743851,-0.016352616,,-0.004894772,-0.029543172,-0.018107644,,0.031658632,-0.01795043,-0.032225256,-0.009202379,,,9.59,,,22.79,8.66,,,,20.73,,,9.01,8.06,,,,,,,,,,,,,,,,,-0.038015,,,
31/8/82,,0.045060575,,,-0.116192863,0.022375198,0.066802925,,0.021840227,0.017784304,-0.01388516,,0.025694183,0.114571798,0.033093688,0.030913109,,,10.06,,,20.18,8.72,,,,21.29,,,9.28,8.97,,,,,,,,,,,,,,,,,-0.02705,,,
30/9/82,,0.035746191,,,-0.106436094,0.035791378,0.00135318,,0.069984538,-0.009334725,0.015579119,,0.054977335,0.012390518,-0.003913899,0.039329934,,,10.39,,,17.25,9.07,,,,20.83,,,9.81,9.07,,,,,,,,,,,,,,,,,-0.019316,,,
29/10/82,,0.009123449,,,-0.150924872,0.030045383,0.063453303,,0.049344216,0.035383708,0.018040333,,0.024938269,0.108941509,-0.016253378,0.085175221,,,10.35,,,14.78,9.41,,,,21.59,,,10.12,10.1,,,,,,,,,,,,,,,,,-0.027695,,,
30/11/82,,-0.038367592,,,-0.081293139,0.017437971,0.048780092,,0.031042761,0.073383152,0.04445096,,0.003448511,0.039591758,-0.098592798,0.034350701,,,9.8,,,12.91,9.51,,,,23.08,,,10.12,10.36,,,,,,,,,,,,,,,,,-0.033284,,,
31/12/82,,0.010068528,,,0.12051787,0.028836308,0.041047594,,-0.018762276,0.035630161,0.029676801,,0.011910723,0.019089047,0.059761735,0.02045858,,,9.72,,,14.33,9.77,,,,23.9,,,10.26,10.6,,,,,,,,,,,,,,,,,-0.030352,,,
31/1/83,,0.106260606,,,0.12351122,0.040057959,0.018328046,,0.018349139,-0.024565246,0.009694067,,0.038013548,0.036512359,0.086819523,0.024618431,,,10.73,,,16.23,10.12,,,,23.28,,,10.72,11.06,,,,,,,,,,,,,,,,,-0.033581,,,
28/2/83,,-0.067728489,,,0.141566053,0.04052976,0.018060314,,0.024894165,0.007553195,-0.004954762,,0.00652849,0.022659398,0.058213155,-0.011281462,,,9.95,,,18.6,10.45,,,,23.44,,,10.76,11.26,,,,,,,,,,,,,,,,,-0.032697,,,
31/3/83,,0.031870536,,,-0.028236525,0.066059801,0.031985604,,0.017579358,0.04230827,0.025780269,,0.033449324,0.036278438,0.057645043,0.086138747,,,10.37,,,17.66,10.84,,,,24.72,,,10.91,11.6,,,,,,,,,,,,,,,,,-0.041225,,,
29/4/83,,0.142513176,,,0.024088235,0.061183242,0.066477774,,0.055088065,0.014599613,0.028096481,,0.077389272,0.075829583,0.090514008,0.052202826,,,11.99,,,16.65,11.65,,,,25.16,,,11.85,12.48,,,,,,,,,,,,,,,,,-0.038713,,,
31/5/83,,0.046048487,,,-0.102602545,-0.00954723,-0.012353532,,-0.016248232,0.007961804,0.02398664,,-0.001589765,-0.008735227,0.061916612,0.010146577,,,12.46,,,14.88,11.44,,,,25.65,,,11.84,12.22,,,,,,,,,,,,,,,,,-0.042125,,,
30/6/83,,-0.024271329,,,0.059249936,0.041509342,0.028498683,,0.052321337,0.030562926,0.017530579,,0.049262671,0.038180407,-0.00129199,0.012727046,,,12.04,,,15.96,11.79,,,,26.21,,,12.45,12.68,,,,,,,,,,,,,,,,,-0.048538,,,
29/7/83,,0.109420272,,,0.105751389,0.008055269,-0.020434581,,-0.01566802,0.017700511,0.026095628,,-0.033067529,-0.029948509,0.183721137,-0.033381825,,,13.45,,,17.48,11.82,,,,26.52,,,11.88,12.13,,,,,,,,,,,,,,,,,-0.052285,,,
31/8/83,,0.036661112,,,-0.101668119,0.000988711,0.002880463,,0.030025768,0.007943267,0.012543069,,0.007870841,0.014898267,-0.055009031,-0.006980831,,,13.91,,,15.75,11.69,,,,26.85,,,11.96,12.27,,,,,,,,,,,,,,,,,-0.052373,,,
30/9/83,,0.018971275,,,-0.231164382,0.003012857,0.017664946,,-0.020886607,0.02843745,0.021560516,,-0.007013927,0.013713372,0.079189829,-0.015162698,,,14.15,,,12.41,11.76,,,,27.58,,,11.86,12.43,,,,,,,,,,,,,,,,,-0.048069,,,
31/10/83,,-0.036742278,,,0.139772464,0.000988511,-0.014286755,,-0.027297896,-0.013248588,0.002509668,,-0.019783262,-0.01162874,0.016404482,0.019757432,,,13.69,,,14.03,11.8,,,,27.25,,,11.63,12.24,,,,,,,,,,,,,,,,,-0.044776,,,
30/11/83,,0.085927692,,,-0.009224717,0.047778605,0.023058499,,0.030930301,0.002781004,0.000364254,,0.057747012,0.020875054,0.154298249,0.018170685,,,14.65,,,12.98,12.3,,,,27.27,,,12.24,12.41,,,,,,,,,,,,,,,,,-0.049432,,,
30/12/83,,0.039585421,,,0.032924685,0.019843411,0.010327678,,0.019390195,0.071261268,0.027259589,,0.01030845,-0.005242074,0.086863808,0.03372612,,,14.96,,,13.36,12.51,,,,29.15,,,12.43,12.34,,,,,,,,,,,,,,,,,-0.049772,,,
31/1/84,,-0.027303061,,,0.244185724,0.070653132,0.005908036,,0.057020108,0.057846229,0.074023927,,0.06750608,-0.00559379,0.050257856,0.025719248,,,14.5,,,17.13,13.45,,,,30.78,,,13.29,12.12,,,,,,,,,,,,,,,,,-0.048519,,,
29/2/84,,-0.055373176,,,-0.039374189,-0.034125404,-0.019096003,,-0.002354129,-0.009539738,0.016929978,,-0.024273933,-0.035821529,-0.041368908,0.00226771,,,13.65,,,16.14,12.89,,,,30.29,,,12.95,11.49,,,,,,,,,,,,,,,,,-0.049096,,,
30/3/84,,0.033488894,,,-0.03432471,0.036004778,0.043493316,,0.062958992,0.124108034,0.051314003,,0.066522533,0.01716997,-0.092217622,-0.002327456,,,14.01,,,15.53,13.11,,,,34.2,,,13.6,11.64,,,,,,,,,,,,,,,,,-0.055314,,,
30/4/84,,0.006723808,,,0.023129538,0.024549188,-0.006136611,,0.019412006,-0.009832724,0.052362465,,0.022853647,0.009441418,0.063034855,0.004054624,,,14.6,,,14.86,13.37,,,,33.96,,,13.86,11.63,,,,,,,,,,,,,,,,,-0.055457,,,
31/5/84,,-0.156122166,,,-0.105582096,-0.069240545,-0.080639861,,-0.01832297,-0.111633779,-0.041271823,,-0.106583707,-0.056948995,-0.019024301,-0.024334153,,,12.37,,,13.25,12.39,,,,30.61,,,12.56,10.93,,,,,,,,,,,,,,,,,-0.05269,,,
29/6/84,,0.021581473,,,-0.014856311,0.017647365,0.005907166,,-0.037032287,0.025906686,-0.045501966,,0.024015228,0.021487833,-0.006139534,-0.003053251,,,12.49,,,13.08,12.52,,,,31.21,,,12.85,11.18,,,,,,,,,,,,,,,,,-0.055148,,,
31/7/84,,0.034832616,,,-0.1099747,-0.029580727,-0.038530192,,-0.037179438,-0.043260059,-0.014369003,,-0.029840689,-0.012481222,-0.018648059,-0.028095742,,,13.07,,,11.42,12.04,,,,29.6,,,12.25,10.9,,,,,,,,,,,,,,,,,-0.059471,,,
31/8/84,,0.076453758,,,0.160876582,0.079186895,0.093054765,,0.060849103,0.070823503,0.038311099,,0.092254664,0.104762918,-0.001082368,0.035590065,,,14.06,,,13.38,12.87,,,,31.64,,,13.5,12.03,,,,,,,,,,,,,,,,,-0.066294,,,
28/9/84,,0.003019259,,,0.075790171,0.033793513,-0.006300944,,0.032072287,0.011581213,0.013513969,,0.028818997,0.00023996,0.091028279,0.035890588,,,14,,,14.32,13.35,,,,31.95,,,13.84,12.04,,,,,,,,,,,,,,,,,-0.061639,,,
31/10/84,,0.014163922,,,0.015856321,0.01063475,0.008086224,,0.014567902,0.047429039,0.029281698,,0.014377293,0.003845687,-0.04076432,0.010601835,,,14.2,,,14.53,13.56,,,,33.44,,,14.05,12.03,,,,,,,,,,,,,,,,,-0.048715,,,
30/11/84,,-0.006254111,,,0.107098604,0.012777617,-0.00628967,,0.03527902,0.011957002,0.018669866,,0.029329371,-0.011261924,0.158876878,0.016721164,,,13.84,,,15.69,13.63,,,,33.53,,,14.38,11.81,,,,,,,,,,,,,,,,,-0.041313,,,
31/12/84,,-0.038141634,,,0.067510133,0.03111749,0.018110774,,0.02810622,0.051944114,0.037856734,,0.043995153,0.026006845,0.012398657,0.015885464,,,13.29,,,16.63,14.02,,,,35.03,,,15.08,12.06,,,,,,,,,,,,,,,,,-0.036065,,,
31/1/85,,0.0701593,,,0.135771207,0.062198066,0.051277269,,0.042707503,0.009499963,0.0422408,,0.045139943,0.075025828,-0.063220404,0.030271865,,,14.36,,,19.08,14.91,,,,34.9,,,15.81,12.93,,,,,-0.054554996,,,,,,,,-0.073874734,,,,-0.041538,,,
28/2/85,,0.020558727,,,0.007318256,0.005546092,-0.000507588,,0.017218617,0.047727753,0.014965115,,-0.017718847,0.012173025,0.065993369,0.021105554,,,14.53,,,19.01,14.78,,,,36.2,,,15.39,13.02,,,,,-0.052451841,,,,,,,,-0.075958362,,,,-0.043332,,,
29/3/85,,0.048829714,,,0.000829955,0.012639188,0.031682058,,0.010270758,0.02450887,0.055115746,,0.016774165,0.000662066,0.025460581,0.009332977,,,14.97,,,19.01,14.61,,,,37.27,,,15.19,12.95,,,,,-0.051293645,,,,,,,,-0.075288476,,,,-0.04211,,,
30/4/85,,0.066365998,,,0.095690198,0.025032457,-0.00522761,,-0.002588632,-0.034789661,-0.02242121,,0.010155645,-0.000941406,0.064201025,0.00131867,,,16.21,,,19.65,14.82,,,,35.95,,,15.17,12.77,,,,,-0.046883966,,,,,,,,-0.071651774,,,,-0.038473,,,
31/5/85,,-0.001234416,,,0.053456214,0.039373394,0.047744183,,0.025628409,0.034685148,0.011674995,,0.022519188,0.056169357,0.019119843,0.028732981,,,15.99,,,20.6,15.06,,,,37.04,,,15.23,13.52,,,,,-0.0371222,,,,,,,,-0.063745915,,,,-0.032345,,,
28/6/85,,-0.012929071,,,-0.01134835,-0.010416666,0.01529747,,-0.027016885,0.029386619,0.027052794,,-0.064806883,0.015547162,0.078632692,0.013582811,,,15.6,,,20.49,14.8,,,,38.02,,,14.21,13.75,,,,,-0.034187567,,,,,,,,-0.06118119,,,,-0.029736,,,
31/7/85,,0.081139357,,,0.068093694,0.008822368,0.017989489,,-0.032269334,-0.045489518,0.02845772,,0.027910579,-0.00146054,0.073164576,0.01100486,,,16.75,,,21.47,14.75,,,,35.5,,,14.32,13.41,,,,,-0.044359965,,,,,,,,-0.066107254,,,,-0.034142,,,
30/8/85,,-0.003119947,,,-0.011682576,0.057834569,0.005819521,,0.043254978,0.025931456,-0.027508485,,0.067549157,-0.008627094,-0.002938429,-0.028796474,,,16.54,,,21.11,15.46,,,,36.17,,,15.4,13.27,,,,,-0.041365337,,,,,,,,-0.064979017,,,,-0.032209,,,
30/9/85,,0.061111267,,,-0.08317087,-0.009059917,0.005019342,,0.004984532,0.008519314,-0.001087741,,-0.044946144,-0.031777773,0.002671655,-0.026793367,,,17.22,,,19.1,15.38,,,,35.96,,,14.71,12.82,,,,,-0.043654288,,,,,,,,-0.06499224,,,,-0.029757,,,
31/10/85,,0.036085701,,,0.098880163,0.079708652,0.050099528,,0.018959348,0.005032723,0.017292628,,0.072445814,0.045153559,0.003462515,0.019462789,,,17.64,,,20.85,16.64,,,,36.43,,,15.85,13.34,,,,,-0.045327754,,,,,,,,-0.066646095,,,,-0.032835,,,
29/11/85,,-0.04154423,,,0.033936971,0.044022723,0.052157394,,0.057551545,-0.02956629,-0.021744902,,0.043098887,0.066341264,0.08678978,-0.005351079,,,16.6,,,21.45,17.24,,,,34.9,,,16.45,14.18,,,,,-0.042054094,,,,,,,,-0.066396813,,,,-0.034832,,,
31/12/85,,0.016179299,,,0.026966708,0.043703726,0.043585611,,-0.011797287,0.050498089,0.024939095,,-0.015759229,0.04724143,0.142978944,0.017965482,,,16.75,,,21.86,17.88,,,,36.5,,,16.21,14.82,,,,,-0.044020862,,,,,,,,-0.065394426,,,,-0.035086,,,
31/1/86,,0.070184177,,,-0.022212787,0.009175774,0.01255198,,0.00663696,-0.012290461,0.002952096,,0.017859104,0.005569494,0.018320324,0.035929,,,17.92,,,21.38,18.02,,,,35.54,,,16.45,14.68,,,,,-0.045734585,,,,,,,,-0.064898156,,,-0.055577026,-0.034315,,,
28/2/86,,-0.0394778,,,0.008002792,0.053371274,0.084206678,,0.055787107,0.042234096,0.029839603,,0.076169846,0.072085641,0.07367071,0.014747579,,,16.91,,,21.35,18.78,,,,36.74,,,17.64,15.68,,,,,-0.045652499,,,,,,,,-0.066147572,,,-0.057336906,-0.037167,,,
31/3/86,,0.078808574,,,-0.030191924,0.108614556,0.091354834,,0.087933033,0.182049272,0.087052807,,0.077125238,0.054289841,0.165117458,0.058238625,,,17.83,,,20.47,20.39,,,,43.99,,,18.52,16.55,,,,,-0.040375864,,,,,,,,-0.05925552,,,-0.049933219,-0.031571,,,
30/4/86,,0.06330991,,,0.121842695,0.029048381,0.025196677,,0.03105842,-0.021930076,0.059128878,,0.001131656,-0.011323794,0.101898648,-0.007645931,,,19.02,,,21.91,20.75,,,,43.02,,,18.38,16.34,,,,,-0.041148771,,,,,,,,-0.05702604,,,-0.048029152,-0.028423,,,
30/5/86,,0.034774111,,,-0.021842827,-0.033834382,-0.004798898,,-0.038848337,0.031402842,0.024514092,,-0.03795397,0.0518345,-0.004511008,-0.023011024,,,19.48,,,21.37,19.81,,,,44.31,,,17.76,17.19,,,,,-0.040854343,,,,,,,,-0.059276048,,,-0.048558942,-0.032214,,,
30/6/86,,-0.055373576,,,-0.025410428,-0.007750457,0.037456632,,0.003039401,0.035112042,0.05037627,,0.032668684,0.016757919,0.111338756,0.043467999,,,18.2,,,20.49,19.46,,,,45.82,,,18.23,17.43,,,,,-0.033500131,,,,,,,,-0.056491023,,,-0.04591824,-0.029288,,,
31/7/86,,-0.053874526,,,0.075378586,-0.027682242,0.006108606,,-0.009048544,0.060060945,0.047701673,,-0.064684719,-0.057557169,0.001325293,-0.011160576,,,17.19,,,21.71,18.71,,,,48.45,,,16.85,16.23,,,,,-0.025151442,,,,,,,,-0.054545389,,,-0.042081942,-0.024668,,,
29/8/86,,0.044067564,,,0.036025807,0.090562929,0.082014822,,-0.006739621,0.090108809,0.07033367,,0.059024288,0.071536366,0.082032444,0.027426211,,,17.82,,,22.04,20.33,,,,53.05,,,17.95,17.41,,,,,-0.02031086,,,,,,,,-0.04845588,,,-0.036313798,-0.020409,,,
30/9/86,,0.049834969,,,0.078943704,-0.058177144,-0.042508645,,0.024348302,0.02383545,0.005052771,,-0.064367016,-0.086289199,0.050786822,-0.015767458,,,18.41,,,23.6,19.22,,,,53.65,,,16.81,15.92,,,,,-0.021842723,,,,,,,,-0.048808659,,,-0.034630914,-0.017612,,,
31/10/86,,0.098117856,,,0.118909334,0.031514171,-0.019201672,,-0.019677955,-0.084890118,-0.061502274,,0.046484381,0.056067487,0.104618039,0.016168501,,,19.94,,,26.39,19.77,,,,49.59,,,17.52,16.71,,,,,-0.025356827,,,,,,,,-0.048237928,,,-0.034798806,-0.019487,,,
28/11/86,,-0.002016211,,,0.034713842,0.016182357,0.039697914,,0.026964534,0.052966659,0.012926521,,0.011286008,0.024014596,0.000365507,-0.010614812,,,19.6,,,26.84,19.95,,,,51.98,,,17.57,17.02,,,,,-0.026917495,,,,,,,,-0.050474852,,,-0.037231726,-0.022097,,,
31/12/86,,0.063266218,,,0.069626804,0.00776944,0.018012901,,0.001269061,0.05705463,0.080965262,,0.022739567,-0.025850888,-0.015573525,-0.027341442,,,20.78,,,28.2,20.05,,,,54.68,,,17.93,16.55,,,,,-0.031667962,,,,,,,,-0.053593219,,,-0.038249529,-0.023879,,,
30/1/87,,0.014594406,,,0.005475482,0.005302495,0.109468871,,0.073147337,0.111762656,0.059671841,,0.083475635,0.126330786,-0.166090457,0.04938495,,,20.85,,,28.36,20.16,,,,60.44,,,19.39,18.52,,,,,-0.030741915,,,,,,,,-0.053590043,,,-0.039262687,-0.027247,,,
27/2/87,,0.090682747,,,0.132342223,0.029955475,0.030866801,,0.081593927,0.012487722,0.05504884,,0.087137669,0.03875331,0.027356672,0.02878365,,,22.37,,,31.57,20.49,,,,61.32,,,20.92,19.05,,,,,-0.032196142,,,,,,,,-0.052338914,,,-0.039142876,-0.026585,,,
31/3/87,,0.057131888,,,-0.048593364,0.030669147,0.058555156,,0.047824467,0.056469246,0.060557434,,0.009173448,0.028444526,0.008794065,-0.004245745,,,22.98,,,29.31,20.53,,,,65,,,20.54,19.49,,,,,-0.036974538,,,,,,,,-0.054997747,,,-0.042522693,-0.030639,,,
30/4/87,,0.036434363,,,-0.033058252,0.026016094,0.055532602,,-0.017430919,0.107780929,0.102548475,,0.028266925,-0.008918633,-0.058818543,-0.017078132,,,24,,,26.99,20.78,,,,72.01,,,20.97,19.15,,,,,-0.033072415,,,,,,,,-0.051743628,,,-0.039802815,-0.02632,,,
29/5/87,,0.017700667,,,0.116728435,0.014443844,-6.51898E-05,,0.085797262,0.019973073,0.042497447,,0.07259158,0.008632341,-0.054010298,-0.012139488,,,24.19,,,29.96,20.78,,,,72.95,,,22.38,19.16,,,,,-0.036814564,,,,,,,,-0.054520781,,,-0.041078944,-0.029068,,,
30/6/87,,0.007659845,,,0.089408069,0.033542987,-0.002044768,,0.053060201,-0.057015987,0.014575367,,0.040535441,0.049266091,0.023514778,0.021451595,,,24.05,,,32.35,21.24,,,,68.71,,,23.06,20.17,,,,,-0.036950357,,,,,,,,-0.054687239,,,-0.041952492,-0.030664,,,
31/7/87,,0.135414554,,,0.092767495,0.048595047,0.018339637,,0.043578882,-0.015784222,-0.084160197,,0.031740046,0.049416536,0.139480583,-0.005951493,,,27.43,,,34.83,22.15,,,,67.44,,,23.72,20.95,,,,,-0.042656256,,,,,,,,-0.058161972,,,-0.04568917,-0.035406,,,
31/8/87,,0.068054507,,,0.043457399,-0.019706565,0.056038932,,-0.047728552,0.063302396,0.051468615,,-0.047899758,0.036633225,0.104337768,-0.030570163,,,29.12,,,35.51,21.61,,,,72.16,,,22.63,21.72,,,,,-0.045992987,,,,,,,,-0.060206701,,,-0.046904295,-0.037753,,,
30/9/87,,0.040927728,,,0.077228043,0.022005531,-0.018978225,,0.01953416,-0.006169487,-0.007743071,,0.053053393,-0.02216625,0.004851622,-0.013614268,,,29.51,,,37.19,22.01,,,,70.8,,,23.76,21.18,,,,,-0.051696399,,,,,,,,-0.064020182,,,-0.051589739,-0.040951,,,
30/10/87,,-0.536073709,,,-0.570598275,-0.27183388,-0.18782493,,-0.095573155,-0.134975117,-0.030038252,,-0.302752721,-0.242533005,-0.388389001,-0.172488012,,,17.05,,,20.96,16.81,,,,62.19,,,17.48,16.49,,,,,-0.027394729,,,,,,,,-0.049874191,,,-0.034494665,-0.019408,,,
30/11/87,,0.038643702,,,-0.034170001,-0.097645189,-0.026498956,,-0.23873705,-0.006335952,-0.088511121,,-0.109589818,-0.086004536,-0.19320741,0.016529302,,,17.47,,,19.85,15.03,,,,61.6,,,15.45,15.02,,,,,-0.029682401,,,,,,,,-0.050470338,,,-0.034041959,-0.016483,,,
31/12/87,,0.011014694,,,0.082915868,0.026797499,0.040593257,,0.016732042,-0.072774088,-0.013101989,,0.090027837,0.073319852,-0.08222494,0.031126432,,,17.57,,,21.18,15.37,,,,57.08,,,16.93,16,,,,,-0.03301109,,,,,,,,-0.054477866,,,-0.036931727,-0.022834,,,
29/1/88,0.048027969,-0.047107942,,0.212446542,0.030077114,0.012578782,0.022347028,,0.053730771,0.102668445,0.180987334,0.187474922,0.048898167,0.041201613,-0.045834536,0.046226823,,,16.72,,,21.56,15.67,,,,62.2,,,17.75,16.39,,,,,-0.03098077,,,,,,,,-0.054152468,,,-0.035925788,-0.023091,,,
29/2/88,0.067530372,-0.007752449,,-0.069645743,0.025297698,0.046804066,0.054729296,,-0.01182554,0.077533374,-0.05850425,0.198807367,-0.011119786,0.045561053,-0.178434648,0.030325202,,,16.33,,,21.85,16.57,,,,67.25,,,17.44,17,,,,,-0.030916338,,,,,,,,-0.054021479,,,-0.035055844,-0.024142,,,
31/3/88,0.074317941,0.1260879,,0.359670021,0.058770858,0.008183784,0.028080734,,0.034307635,0.039041596,0.041759359,-0.046244986,-0.017551248,-0.031380087,0.213309344,-0.00287164,,,18.08,,,22.38,15.96,,,,70.16,,,16.7,16.43,,,,,-0.034841426,,,,,,,,-0.054660444,,,-0.034079168,-0.023996,,,
29/4/88,0.012411288,0.034734538,,0.09581608,0.026292016,0.031317259,0.010818745,,-0.011661925,0.015633647,0.024392475,0.201647249,0.027599717,0.010999775,-0.009549036,0.00148471,,,18.81,,,21.97,16.21,,,,70.74,,,17.02,16.32,,,,,-0.038963772,,,,,,,,-0.057848522,,,-0.037987852,-0.026255,,,
31/5/88,-0.039148832,0.07981851,,0.031920481,-0.028030818,0.004576085,-0.021911975,,-0.002239425,-0.044985025,0.102017737,0.080664558,-0.011337358,0.008612061,-0.010878597,-0.020207591,,,20.23,,,21.07,16.06,,,,67.08,,,16.63,16.31,,,,,-0.045165164,,,,,,,,-0.061984277,,,-0.041613111,-0.030627,,,
30/6/88,-0.034217957,-0.019308179,,-0.095880097,0.077412051,0.038561992,-0.003105905,,0.035642197,0.026995719,-0.056134047,0.075088853,0.039580102,0.04486844,-0.008393397,0.026600132,,,19.61,,,22.62,16.7,,,,68.69,,,17.03,17.09,,,,,-0.043090768,,,,,,,,-0.06342815,,,-0.042187742,-0.03398,,,
29/7/88,0.043771228,0.039255881,,-0.164420271,0.016101374,0.022562337,0.01695332,,0.004786218,0.037343392,0.029997185,0.250235151,0.004248955,-0.003799067,0.025276184,0.004933362,,,20.29,,,22.71,16.77,,,,70.31,,,16.8,16.62,,,,,-0.047305162,,,,,,,,-0.067250962,,,-0.045966731,-0.036686,,,
31/8/88,-0.077472741,-0.026632605,,0.042136411,-0.084882735,-0.041533096,-0.05827991,,-0.014012033,-0.049762669,-0.066320888,0.206846808,-0.05427596,-0.034557598,0.002229655,-0.011804602,,,19.64,,,19.97,16.02,,,,66.82,,,15.92,15.98,,,,,-0.050984232,,,,,,,,-0.070682716,,,-0.047764482,-0.039037,,,
30/9/88,0.037211521,-0.010014181,,0.188330357,0.009089664,0.049257895,0.039826047,,-0.031295198,0.027361757,0.026467491,0.113722619,0.040495559,0.04172278,-0.050132429,-0.001006012,,,18.71,,,19.64,16.87,,,,67.65,,,16.36,16.62,,,,,-0.047451097,,,,,,,,-0.070959697,,,-0.048485639,-0.040602,,,
31/10/88,0.078073221,0.018938799,,-0.014366475,0.074919329,0.02916679,0.062762116,,0.038180362,0.007307611,0.06987115,-0.290630957,0.021301646,0.027462818,0.015420669,-0.010697351,,,18.93,,,20.99,17.39,,,,68.52,,,16.67,16.9,,,,,-0.049226612,,,,,,,,-0.07180159,,,-0.050681935,-0.042851,,,
